link,code,company,status,plane,origin,depDate,depTime,sDepTime,depTerm,depGate,destin,arrDate,arrTime,sArrTime,arrTerm,arrGate
https://www.barcelona-airport.com/eng/flight-arrival/FR2508,FR2508,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Cologne (CGN),2019-11-11,21:30,21:30,-,-,Barcelona (BCN),2019-11-11,23:46,23:40,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/TP1042,TP1042,TAP Air Portugal,En Route - On-time,Airbus A320,Lisbon (LIS),2019-11-11,20:53,20:50,1,-,Barcelona (BCN),2019-11-11,23:46,23:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AC6940,AC6940,Air Canada,En Route - On-time,Airbus A320,Lisbon (LIS),2019-11-11,20:53,20:50,1,-,Barcelona (BCN),2019-11-11,23:46,23:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AD7297,AD7297,Azul,En Route - On-time,Airbus A320,Lisbon (LIS),2019-11-11,20:53,20:50,1,-,Barcelona (BCN),2019-11-11,23:46,23:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/S48692,S48692,Azores Airlines,En Route - On-time,Airbus A320,Lisbon (LIS),2019-11-11,20:53,20:50,1,-,Barcelona (BCN),2019-11-11,23:46,23:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UA6870,UA6870,United Airlines,En Route - On-time,Airbus A320,Lisbon (LIS),2019-11-11,20:53,20:50,1,-,Barcelona (BCN),2019-11-11,23:46,23:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/WT114,WT114,Swiftair,Scheduled,Embraer 120 Brasilia,Palma Mallorca (PMI),2019-11-11,22:45,22:45,-,-,Barcelona (BCN),2019-11-11,23:45,23:45,-,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6403,VY6403,Vueling,En Route - On-time,Airbus A320,Venice (VCE),2019-11-11,21:42,21:50,-,-,Barcelona (BCN),2019-11-11,23:33,23:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8162,BA8162,British Airways,En Route - On-time,Airbus A320,Venice (VCE),2019-11-11,21:42,21:50,-,-,Barcelona (BCN),2019-11-11,23:33,23:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5595,IB5595,Iberia,En Route - On-time,Airbus A320,Venice (VCE),2019-11-11,21:42,21:50,-,-,Barcelona (BCN),2019-11-11,23:33,23:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5800,LA5800,LATAM Airlines,En Route - On-time,Airbus A320,Venice (VCE),2019-11-11,21:42,21:50,-,-,Barcelona (BCN),2019-11-11,23:33,23:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3693,QR3693,Qatar Airways,En Route - On-time,Airbus A320,Venice (VCE),2019-11-11,21:42,21:50,-,-,Barcelona (BCN),2019-11-11,23:33,23:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6328,FR6328,Ryanair,En Route - Delayed,Boeing 737-800 (winglets) Passenger/BBJ2,Athens (ATH),2019-11-11,22:00,21:35,-,A41,Barcelona (BCN),2019-11-11,00:24,23:50,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY7333,VY7333,Vueling,En Route - On-time,Airbus A320neo,Marrakech (RAK),2019-11-11,21:12,21:25,1,-,Barcelona (BCN),2019-11-11,23:50,23:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5662,IB5662,Iberia,En Route - On-time,Airbus A320neo,Marrakech (RAK),2019-11-11,21:12,21:25,1,-,Barcelona (BCN),2019-11-11,23:50,23:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8463,VY8463,Vueling,En Route - On-time,Airbus A321 (sharklets),Lisbon (LIS),2019-11-11,21:00,21:00,1,-,Barcelona (BCN),2019-11-11,23:47,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA2049,BA2049,British Airways,En Route - On-time,Airbus A321 (sharklets),Lisbon (LIS),2019-11-11,21:00,21:00,1,-,Barcelona (BCN),2019-11-11,23:47,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5780,IB5780,Iberia,En Route - On-time,Airbus A321 (sharklets),Lisbon (LIS),2019-11-11,21:00,21:00,1,-,Barcelona (BCN),2019-11-11,23:47,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3585,QR3585,Qatar Airways,En Route - On-time,Airbus A321 (sharklets),Lisbon (LIS),2019-11-11,21:00,21:00,1,-,Barcelona (BCN),2019-11-11,23:47,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8657,VY8657,Vueling,En Route - On-time,Airbus A320 (sharklets),Prague (PRG),2019-11-11,21:26,21:25,2,D4,Barcelona (BCN),2019-11-11,23:54,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8195,BA8195,British Airways,En Route - On-time,Airbus A320 (sharklets),Prague (PRG),2019-11-11,21:26,21:25,2,D4,Barcelona (BCN),2019-11-11,23:54,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5323,IB5323,Iberia,En Route - On-time,Airbus A320 (sharklets),Prague (PRG),2019-11-11,21:26,21:25,2,D4,Barcelona (BCN),2019-11-11,23:54,23:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8305,VY8305,Vueling,En Route - On-time,Airbus A321 (sharklets),Amsterdam (AMS),2019-11-11,21:45,21:45,3,B27,Barcelona (BCN),2019-11-11,23:51,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8115,BA8115,British Airways,En Route - On-time,Airbus A321 (sharklets),Amsterdam (AMS),2019-11-11,21:45,21:45,3,B27,Barcelona (BCN),2019-11-11,23:51,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5299,IB5299,Iberia,En Route - On-time,Airbus A321 (sharklets),Amsterdam (AMS),2019-11-11,21:45,21:45,3,B27,Barcelona (BCN),2019-11-11,23:51,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5744,LA5744,LATAM Airlines,En Route - On-time,Airbus A321 (sharklets),Amsterdam (AMS),2019-11-11,21:45,21:45,3,B27,Barcelona (BCN),2019-11-11,23:51,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1291,VY1291,Vueling,En Route - On-time,Airbus A320neo,La Coruna (LCG),2019-11-11,22:23,22:20,1,4,Barcelona (BCN),2019-11-11,23:55,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5019,IB5019,Iberia,En Route - On-time,Airbus A320neo,La Coruna (LCG),2019-11-11,22:23,22:20,1,4,Barcelona (BCN),2019-11-11,23:55,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3513,QR3513,Qatar Airways,En Route - On-time,Airbus A320neo,La Coruna (LCG),2019-11-11,22:23,22:20,1,4,Barcelona (BCN),2019-11-11,23:55,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY7821,VY7821,Vueling,En Route - On-time,Airbus A320 (sharklets),London (LGW),2019-11-11,20:55,20:55,S,13,Barcelona (BCN),2019-11-11,00:00,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8067,BA8067,British Airways,En Route - On-time,Airbus A320 (sharklets),London (LGW),2019-11-11,20:55,20:55,S,13,Barcelona (BCN),2019-11-11,00:00,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5702,IB5702,Iberia,En Route - On-time,Airbus A320 (sharklets),London (LGW),2019-11-11,20:55,20:55,S,13,Barcelona (BCN),2019-11-11,00:00,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5778,LA5778,LATAM Airlines,En Route - On-time,Airbus A320 (sharklets),London (LGW),2019-11-11,20:55,20:55,S,13,Barcelona (BCN),2019-11-11,00:00,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6371,FR6371,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Las Palmas (LPA),2019-11-11,19:27,19:40,-,B2,Barcelona (BCN),2019-11-11,00:01,23:59,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6503,VY6503,Vueling,En Route - On-time,Airbus A320 (sharklets),Naples (NAP),2019-11-11,21:58,22:00,-,A3,Barcelona (BCN),2019-11-11,23:56,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5789,LA5789,LATAM Airlines,En Route - On-time,Airbus A320 (sharklets),Naples (NAP),2019-11-11,21:58,22:00,-,A3,Barcelona (BCN),2019-11-11,23:56,23:59,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3695,QR3695,Qatar Airways,En Route - On-time,Airbus A320 (sharklets),Naples (NAP),2019-11-11,21:58,22:00,-,A3,Barcelona (BCN),2019-11-11,23:56,23:59,1-T1,-
